gvkey,fyear,datadate,act,at,che,cogs,dlc,dltt,dp,dpc,ib,lct,oancf,ppegt,ppent,rect,sale,xsga,nicon,sic
275154,2002,20030331,266.4300,416.5200,5.6800,349.3000,69.2900,112.4900,17.6500,14.5900,11.0400,153.5000,0.7800,216.3400,130.3900,74.4000,406.1600,48.8600,11.0400,2300
275154,2003,20040331,651.3200,840.8600,31.6700,748.6900,160.4600,221.0200,29.4100,60.8600,48.4300,352.0100,-31.7100,335.1300,188.1400,228.7600,990.3400,134.0900,48.4300,2300
275154,2004,20050331,811.9900,1067.6200,84.7600,821.0300,208.8100,288.8100,19.4400,19.6100,58.0100,456.6200,66.0700,422.0600,255.6300,230.8000,1327.4800,356.1600,58.0100,2300
275154,2005,20060331,2245.8240,3126.8070,186.5400,872.8450,459.0230,731.8610,38.3390,38.3390,97.0680,765.9810,-392.1960,747.1040,549.3470,322.3760,1579.8790,511.0710,97.0680,2300
275154,2006,20070331,1908.4400,3910.5520,89.8950,2177.3330,886.7320,885.4820,94.2380,94.2380,-55.0170,1524.1550,82.6980,1826.0770,1547.3130,479.0640,3328.9800,962.0740,-55.0170,2300
275154,2007,20080331,2297.5470,4141.1790,50.7480,2186.1750,1108.2190,761.3130,101.3880,101.3880,-195.9920,2041.3870,-38.8480,1852.5840,1485.6060,681.9750,3323.4200,1080.7710,-195.9920,2300
275154,2008,20090331,1300.7860,3603.1380,131.5750,2322.2530,588.8280,1242.2350,87.3890,87.3890,-1193.4310,1014.7760,-613.4170,1479.6210,1065.8370,691.4990,2300.3950,936.3300,-1193.4310,2300
275154,2009,20100331,1532.7540,3863.2770,190.9540,2034.0850,301.7880,1653.0050,99.4350,99.4350,-122.2780,860.3000,135.7120,1422.3590,973.6860,613.1040,2940.8950,834.4870,-122.2780,2300
275154,2010,20110331,822.7960,2149.8330,148.5270,1466.2840,114.9690,1419.0500,87.5850,87.5850,-195.0860,514.9490,429.6810,1224.0310,804.2840,287.3030,1886.9150,473.6420,-195.0860,2300
275154,2011,20120331,628.9000,1405.6000,71.1000,1312.2000,428.7000,980.3000,71.6000,71.6000,-136.7000,841.2000,219.9000,1190.0000,741.4000,259.0000,1903.7000,484.4000,-136.7000,2300
275154,2012,20130331,636.1000,1359.8000,46.6000,1238.8000,394.3000,1049.5000,65.9000,65.9000,-46.8000,737.3000,44.7000,1189.4000,690.8000,382.5000,1863.7000,550.8000,-46.8000,2300
275154,2013,20140331,680.5000,1397.4000,27.9000,1378.2000,320.4000,428.0000,50.7000,,-16.3000,952.0000,,,654.1000,354.8000,2213.8000,481.8000,-16.3000,2300
275154,2014,20150331,504.5000,1165.8000,21.9000,1211.2000,530.5000,272.7000,68.0000,68.0000,-22.9000,869.4000,106.4000,1079.9000,584.0000,200.2000,2058.7000,724.8000,-22.9000,2300
275154,2015,20160331,783.4000,1312.5000,19.1000,1050.1000,454.4000,243.5000,80.5000,80.5000,214.0000,844.7000,0.4000,936.1000,459.1000,384.4000,1972.1000,580.3000,214.0000,2300
275154,2016,20170331,706.2000,1183.4000,19.0000,1018.4000,443.6000,228.1000,70.1000,70.1000,-134.1000,812.6000,10.5000,858.7000,399.3000,333.1000,1911.7000,573.8000,-134.1000,2300
275154,2017,20180331,871.3000,1277.4000,22.3000,1111.3000,524.2000,454.1000,68.9000,68.9000,-8.8000,927.4000,5.0000,420.0000,330.0000,416.3000,2035.4000,602.8000,-8.8000,2300
275154,2018,20190331,975.2000,1338.6000,37.9000,1255.5000,487.1000,426.9000,58.5000,58.5000,32.4000,973.9000,146.1000,412.2000,285.6000,403.9000,2313.9000,615.9000,32.4000,2300
275154,2019,20200331,993.8000,1450.8000,33.0000,1225.6000,458.0000,384.3000,93.0000,93.0000,168.4000,967.8000,174.6000,611.4000,392.4000,330.6000,2325.0000,606.2000,168.4000,2300
275154,2020,20210331,1237.9000,1574.9000,8.9000,1400.9000,489.0000,401.1000,67.3000,67.3000,-55.7000,1135.5000,-65.8000,475.1000,276.8000,579.4000,2327.7000,551.9000,-55.7000,2300
275154,2021,20220331,1519.7000,1809.9000,20.3000,2044.3000,520.6000,291.6000,73.1000,73.1000,87.8000,1367.0000,122.8000,458.3000,229.1000,711.6000,3276.9000,658.0000,87.8000,2300
278270,1999,20000331,185.1810,371.8700,16.3260,250.5840,0.0080,144.2760,17.2050,17.8210,40.4730,54.8840,18.2310,234.1820,184.1830,75.6410,394.6610,64.2000,40.4730,2300
278270,2000,20010331,300.5330,504.0840,14.8650,404.4880,0.2570,197.1610,21.3730,21.9890,58.9250,85.2060,-7.4330,267.6690,196.4800,103.2990,584.8330,76.3310,58.9250,2300
278270,2001,20020331,378.0340,678.0850,23.7780,448.1300,142.1910,180.0130,22.7810,23.3970,63.0210,222.4060,9.1420,366.2740,272.3040,125.9010,665.2620,97.3660,63.0210,2300
278270,2002,20030331,431.4240,969.3340,31.6170,565.1320,181.9930,283.6440,49.1650,52.7870,66.5070,281.6520,126.7520,698.3430,516.6970,146.6750,874.4620,145.6150,66.5070,2300
278270,2003,20040331,641.5360,1161.2940,31.3710,820.3070,257.8580,319.6220,49.2340,52.8920,67.9950,390.7310,-0.5920,696.3610,490.3340,266.2170,989.1590,0.0000,67.9950,2300
278270,2004,20050331,802.6590,1474.1100,62.0860,846.8310,315.4280,481.2870,52.6350,58.5150,90.7670,463.4570,91.5130,895.8450,641.5490,316.1120,1210.5450,143.9160,90.7670,2300
278270,2005,20060331,1093.1070,1875.5660,64.9870,913.3040,419.4730,536.6440,57.7960,64.5770,110.2040,611.5710,9.9610,1058.8550,738.2090,370.8770,1396.6890,220.8730,110.2040,2300
278270,2006,20070331,1517.8280,2874.0210,137.5830,1073.6970,661.2450,981.3810,80.4510,97.4780,137.8400,917.7380,4.7930,1800.4940,1282.4980,546.8280,1721.0200,273.0040,135.1420,2300
278270,2008,20080930,1772.8720,4292.9690,169.1150,2475.6410,1115.8490,2391.2690,159.1680,180.3710,-970.8530,1541.9980,-81.8600,2566.1750,1909.7270,568.3130,2535.3220,549.6990,-647.2360,2300
278270,2009,20090930,1873.2000,4354.0170,140.9970,979.9030,819.4080,2851.8330,121.5330,133.8590,-116.5900,1166.4640,121.1100,2373.3650,1598.4700,470.5900,1376.0550,326.7660,-116.5900,2300
278270,2009,20100331,1834.7490,4214.7030,155.4070,630.0940,854.1770,2536.3330,64.3910,70.5370,-14.3390,1130.9060,-16.8470,2315.9780,1482.2220,471.9350,834.8440,185.0000,-14.3390,2300
278270,2010,20110331,1749.2290,4149.5710,31.7870,1377.9400,782.7810,1648.3980,124.9660,127.7700,-33.5140,1177.6050,125.7550,2410.2850,1471.3950,522.3290,1858.5870,362.1670,-33.5140,2300
278270,2011,20120331,1657.3970,3529.5800,19.5420,1690.4080,887.3130,1234.2920,126.2980,126.2980,-92.2640,1608.0970,349.7230,2023.3840,1172.5750,1142.4700,2131.6760,307.9230,-92.2640,2300
278270,2012,20130331,1605.2730,3270.9610,36.1610,1899.9090,1447.5240,1024.0160,130.9590,130.9590,-338.4440,1896.4480,483.7420,2042.5270,1103.1300,1112.3980,2412.7390,331.1590,-338.4440,2300
278270,2013,20140331,1549.7660,3060.7750,38.9700,2105.8350,1713.1610,134.4560,113.9720,113.9720,-76.7360,2185.4230,615.9470,2033.3450,1015.8450,1100.2460,2732.1830,380.6290,-76.7360,2300
278270,2014,20150331,1326.5070,2732.2240,42.0160,1958.1470,824.5520,375.5160,186.5750,186.5750,109.8550,1343.1750,294.2890,2081.1810,880.2630,875.2700,2715.4530,450.0980,109.8550,2300
278270,2015,20160331,812.3370,2134.0840,17.3470,1475.6960,436.1750,483.0620,145.9950,145.9950,172.7490,844.3380,218.4120,2071.7870,813.1780,449.3860,2553.6650,307.6940,172.7490,2300
278270,2016,20170331,761.0490,1969.3420,13.0800,1350.5420,338.7850,348.6180,81.8900,81.8900,-173.9010,758.4940,360.7120,2259.3850,987.8970,337.0920,2382.7900,317.5000,-173.9010,2300
278270,2017,20180331,886.4060,1996.2250,15.0690,1522.6980,290.2120,365.7950,85.2800,85.2800,-59.2860,839.9070,201.4670,1233.8460,1069.2700,361.4670,2570.2900,345.0060,-59.2860,2300
278270,2018,20190331,979.5460,1955.7070,5.7190,1635.1430,355.2020,218.8630,87.4150,87.4150,41.9670,901.9690,194.4180,1190.1100,947.6440,378.6070,2739.6700,346.9130,41.9670,2300
278270,2019,20200331,837.0530,1726.6870,14.4880,1351.8570,232.8100,133.2580,87.1210,87.1210,84.4750,673.7080,256.2760,1166.4870,850.5430,263.8570,2383.7160,323.5010,84.4750,2300
278270,2020,20210331,964.2080,1884.1490,62.4200,1158.8680,205.6760,118.7910,81.6300,81.6300,192.5830,614.2110,181.6590,1193.1610,797.7660,302.5180,2259.6960,295.3970,192.5830,2300
278270,2021,20220331,1060.1690,1990.5510,24.0820,1653.5380,213.8080,101.1240,80.8090,80.8090,110.4480,606.0490,133.7680,1321.1970,858.3540,309.0160,2921.6470,353.2130,110.4480,2300
278274,2001,20010930,148.4640,174.6960,11.4660,143.0860,67.6190,3.5750,1.6660,1.7020,15.2210,106.4890,-51.1430,28.7400,26.0240,43.2090,208.5200,41.3510,15.2210,2300
278274,2002,20020930,183.2660,221.1640,17.6540,167.9070,68.8810,24.6230,3.6730,3.6980,16.5510,132.7400,4.4060,43.2990,37.7150,49.4050,267.2390,69.0860,16.5510,2300
278274,2003,20030930,229.1650,386.8290,19.6120,219.9790,68.8870,42.9710,6.6540,,18.7620,175.8660,,84.2390,72.8030,44.1410,391.4680,86.4450,18.7620,2300
278274,2003,20040331,312.8380,406.6310,24.5920,143.8530,98.7140,103.6050,5.7790,,44.0310,193.2890,,108.9800,93.6510,54.8580,263.0980,89.7820,88.0620,2300
278274,2004,20050331,780.2160,945.1450,20.9590,751.3240,209.1200,125.5060,17.8810,17.9660,72.3410,377.4890,-266.7630,193.2230,161.4130,392.0930,1129.4910,240.5980,72.3410,2300
278274,2005,20060331,1571.6800,1937.3320,246.2760,1022.1100,307.9580,235.5370,34.7840,36.1660,128.7190,600.9690,-319.3000,319.7260,256.3760,357.3050,1597.3280,319.6900,128.7190,2300
278274,2006,20070331,2434.8210,4091.3660,251.5870,1541.8910,452.6960,148.5590,48.4940,51.0380,192.5760,947.5570,-291.0550,693.1090,584.2120,522.6570,2390.2440,466.8070,192.5760,2300
278274,2007,20080331,4087.2460,8883.0130,508.0970,2091.4780,1044.0350,1102.2730,84.3990,86.1370,253.9400,2114.6770,118.0280,4159.1190,3957.0770,803.6890,3378.1630,756.6100,253.9400,2300
278274,2008,20090331,7354.9960,13757.0380,2191.1200,2330.4540,1075.6830,1427.1340,112.5560,112.5560,592.0210,1721.9070,-662.0060,5612.5960,5291.0140,2657.7810,3635.6350,869.1270,592.0210,2300
278274,2009,20100331,7631.0480,15339.4480,1335.8820,3461.8060,1426.7620,2532.5380,146.4050,146.4050,209.8880,2366.0020,-598.1250,6923.8620,6484.2380,3064.0740,4932.8900,896.9950,209.8880,2300
278274,2010,20110331,9464.5130,18023.8530,1578.5400,5098.5150,2145.4680,1629.9750,281.1330,281.1330,261.7770,3305.2970,-522.5890,7298.4090,6673.3830,3609.5590,6900.6180,936.0960,261.7770,2300
278274,2011,20120331,8411.0790,10296.3490,415.6470,6334.6640,3362.7000,425.4900,138.0470,138.0470,216.6690,4284.0310,-436.6980,1190.7690,675.7070,4662.6160,7880.4990,810.9900,216.6690,2300
278274,2012,20130331,8325.8290,10346.7580,460.5510,6290.2450,2945.5510,603.3450,122.0500,122.0500,202.2220,3972.6960,485.5490,1120.1040,582.6520,4254.8970,7833.4250,721.1660,202.2220,2300
278274,2013,20140331,9804.8100,11663.4660,393.8170,6995.0070,4130.0790,881.7320,93.8530,93.8530,-52.4720,5046.4080,-1453.2960,1083.8650,484.8740,3503.1720,8302.2800,612.3030,-52.4720,2300
278274,2014,20150331,8733.6200,10447.1950,350.1610,7236.8970,3898.8330,756.5460,95.8740,95.8740,-748.3970,4750.1940,791.4060,1087.0630,358.5560,2922.3620,7342.8570,460.7180,-748.3970,2300
278274,2015,20160331,5490.6080,7087.1070,323.0830,5886.7610,2976.7100,601.9040,68.2190,68.2190,-1983.3600,3518.0250,1425.9390,851.8450,296.0010,1596.1270,5105.1400,162.4990,-1983.3600,2300
278274,2016,20170331,3490.0970,5014.9560,256.9190,3580.0520,2256.7840,262.7430,55.8780,55.8780,-1948.3230,2767.2950,803.5230,425.0840,320.3100,922.1170,2676.5440,105.6650,-1948.3230,2300
278274,2017,20180331,1403.3600,2697.3170,156.2350,1926.6800,1869.9910,286.3890,36.9830,36.9830,-1725.5430,2204.3850,-25.3350,415.2030,266.3750,758.9240,1268.5030,92.9480,-1725.5430,2300
278274,2018,20190331,974.5090,1802.3340,96.6560,647.8270,1654.3680,0.0000,14.4960,14.4960,-924.4760,3162.6420,-36.2600,,254.6840,719.1140,897.5330,72.9110,-924.4760,2300
282779,2001,20020331,475.9720,1001.5290,66.6850,710.0530,0.0000,227.8080,25.2990,,9.4250,126.8860,,663.6210,513.8530,161.3450,786.2050,117.7210,9.4250,2300
282779,2002,20030331,534.4030,1019.0060,124.6560,819.3870,0.0000,190.8300,23.6160,24.5430,49.9310,162.5160,90.7570,638.4850,477.2930,111.2580,920.8070,126.9180,49.7890,2300
282779,2003,20040331,592.3410,1104.6980,125.9030,856.7720,0.0000,220.6190,23.7430,23.9270,69.7010,172.0140,18.4600,673.6370,489.5850,81.2650,954.4960,110.5540,69.7010,2300
282779,2004,20050331,831.6630,1342.8810,90.8330,1109.7220,0.0000,298.2850,26.9010,27.0850,-38.5020,311.0220,-124.8990,662.7810,475.7730,249.6670,1210.5760,130.9540,-38.5020,2300
282779,2005,20060331,1931.9490,3404.9050,166.5130,1177.2570,0.0000,1323.3240,27.6790,27.8620,124.6010,1083.6270,132.8550,1716.8520,1398.4020,1000.5540,1588.9370,333.4340,124.6010,2300
282779,2006,20070331,3856.0110,7543.0370,740.4550,6402.1570,1114.1300,609.6510,117.6630,135.2960,477.7130,2615.1320,115.5320,2209.2730,1764.9680,1644.8230,9154.0040,1897.1590,477.7130,2300
282779,2007,20080331,6051.5950,8418.1860,1892.5130,8079.1270,1628.3710,442.3580,135.2870,135.2870,500.1040,3255.9480,-296.7420,2540.9490,2007.1730,2196.7060,10691.7550,1932.9520,500.1040,2300
282779,2008,20090331,6659.0190,9411.4700,1180.3500,11009.8320,1649.0030,365.1770,166.0500,166.0500,53.7780,4031.9120,-258.4340,2960.4290,2247.9540,3161.1870,14351.8980,2941.9630,53.7780,2300
282779,2009,20100331,7571.8460,10217.8270,1369.4170,14200.3530,1982.4100,538.2480,213.5800,213.5800,88.3270,4657.2990,-102.5200,2858.2020,2049.5380,3358.4960,18134.0550,3791.2000,88.3270,2300
282779,2010,20110331,8909.7800,12187.4680,1762.9940,17819.4230,3942.6890,540.1480,227.1980,227.1980,255.7080,6418.1530,-1027.5790,3511.4330,2625.0490,3823.2850,22069.0100,4035.5120,255.7080,2300
282779,2011,20120331,9844.3360,13784.9190,1570.5530,22497.1700,3985.6260,533.4650,251.5850,251.5850,314.9000,7320.8410,141.1570,3876.7040,2738.7820,5204.9690,27984.9110,3329.4650,314.9000,2300
282779,2012,20130331,13515.2980,17335.9220,1972.2920,31037.3920,4568.2000,541.8040,267.6960,267.6960,237.8830,10036.6600,-53.7930,4118.0340,2793.4510,8028.1800,38202.4010,4526.4710,237.8830,2300
282779,2013,20140331,14507.3640,19095.9680,3063.3600,39071.0040,5510.9490,657.3770,288.9830,288.9830,386.4330,10765.4080,802.7650,4999.8650,3351.6020,7135.5240,46989.5860,5133.5000,386.4330,2300
282779,2014,20150331,4671.6980,7342.4590,1055.7830,7021.7790,1619.0010,138.9410,158.4870,158.4870,250.6920,3470.7590,322.3540,3133.5940,2067.0290,1509.1160,10237.3710,2018.4960,250.6920,2300
282779,2015,20160331,5624.1410,8246.2620,1499.7620,8009.6460,1868.3600,193.2010,168.6420,168.6420,366.6390,4044.1160,396.5020,3371.7380,2142.1920,1990.2860,13934.1620,2490.5110,366.6390,2300
282779,2016,20170331,5737.9190,8945.5700,1204.6760,8070.2520,2152.0570,366.2870,198.6900,198.6900,335.0720,4187.2470,114.7160,4000.1510,2618.7240,1962.7110,15241.8810,3033.3450,335.0720,2300
282779,2017,20180331,5494.9170,9366.6700,1200.5800,8340.1740,2664.2610,489.8920,226.3670,226.3670,240.8110,4263.3180,336.6940,2313.7260,1874.2360,1850.8580,14960.4010,2567.6730,240.8110,2300
282779,2018,20190331,6669.3560,11004.9340,1187.6250,8827.6480,2531.7440,810.6760,258.9480,258.9480,672.8020,4792.1890,747.8400,3201.0090,2513.4510,2704.3660,17574.9780,3840.2840,672.8020,2300
282779,2019,20200331,7091.6800,12523.0700,1163.8550,8189.9700,2932.1640,1697.1110,420.4400,420.4400,215.6440,5133.2850,637.1640,4777.5860,3652.5330,2871.6880,16851.2580,4013.0570,215.6440,2300
282779,2020,20210331,7608.1160,12939.8570,1242.9180,7783.8020,2524.5710,1899.3700,441.0550,441.0550,172.7110,5192.8840,946.1380,5120.5640,3588.3690,3221.5000,14909.2650,3284.7050,172.7110,2300
282779,2021,20220331,12467.0710,17806.1850,1548.3480,15261.7760,4491.5120,1954.4210,483.3680,483.3680,681.4640,9109.9200,-914.9840,5832.2580,3850.5070,4911.6900,27135.2900,4586.9920,681.4640,2300
282948,2000,20010331,99.3860,118.4240,2.3920,38.4930,60.6220,8.5580,0.7990,0.9310,4.6100,94.9300,-39.1530,21.8690,18.2430,75.9680,110.2280,0.0000,4.6100,2300
282948,2001,20020331,82.9340,102.5520,4.5020,85.0340,58.2230,6.1350,1.2570,1.3890,7.0070,75.5360,4.0140,23.8380,18.9550,52.5300,116.9710,0.0000,7.0070,2300
282948,2002,20030331,52.5160,77.0490,2.8630,83.9010,46.4620,7.9480,1.5350,1.6670,-8.4410,56.4710,14.3860,30.4210,24.0030,11.7510,112.5510,0.0000,-8.4410,2300
282948,2003,20040331,48.1910,68.3560,1.9230,66.2600,58.4740,6.4330,1.5440,,-24.5770,73.8710,,27.6830,19.7670,25.6530,53.8590,9.2770,-24.5770,2300
282948,2004,20050331,92.6060,118.6850,2.5400,223.9100,47.1530,9.5820,1.2290,,37.3760,83.6740,,34.9580,25.8130,46.9790,287.7180,18.7040,37.3760,2300
282948,2005,20060331,177.0700,289.0010,8.9410,353.5120,29.1610,0.7480,3.7380,3.8700,57.2990,115.3020,37.2930,124.8140,111.9310,113.2390,473.2250,15.4330,57.2990,2300
282948,2006,20070331,642.5880,856.9880,212.9870,533.1200,80.8620,25.2400,5.1530,5.2850,64.1610,170.5700,-113.0150,189.6130,171.5770,233.9240,682.0670,23.1950,64.1610,2300
282948,2007,20080331,1009.5650,1323.1870,101.2410,879.2230,338.8750,20.6400,8.1530,12.4990,128.3480,512.4740,-19.2960,263.4850,237.5350,410.0250,1190.4720,116.1110,128.3480,2300
282948,2008,20090331,1000.6650,1535.4700,19.2230,920.2770,471.2660,10.4770,17.6520,25.6910,52.9450,666.2300,163.3170,468.9090,425.3060,487.9610,1217.8230,162.9760,52.9450,2300
282948,2009,20100331,1222.4550,1776.4230,24.6660,1290.5330,601.4820,2.3220,23.5670,35.7510,72.6650,848.9120,64.1550,519.6060,452.4570,550.2620,1603.2300,126.8090,72.6650,2300
282948,2010,20110331,1669.8550,2211.4760,15.1720,1758.0680,0.0000,820.6920,23.1080,,25.9010,448.9280,,545.6120,456.4950,783.4140,2067.9510,145.3310,25.9010,2300
282948,2011,20120331,0.0000,0.0000,0.0000,2248.7930,0.0000,0.0000,12.6370,,-1479.7290,0.0000,,0.0000,0.0000,0.0000,1040.1680,60.6300,,2300
282948,2012,20130331,0.0000,0.0000,0.0000,937.5710,0.0000,0.0000,2.3470,,-36.8530,0.0000,,0.0000,0.0000,0.0000,919.9940,15.5300,,2300
282973,2002,20030331,53.5600,69.8200,0.0000,74.9200,7.5000,9.9000,0.7900,0.8200,1.3600,41.1400,-15.2800,16.9500,16.1600,24.2000,80.3300,0.0000,1.3600,2300
282973,2003,20040331,71.2400,91.9000,0.0000,96.8500,21.5000,14.7800,1.4600,1.4900,2.1300,50.5300,-15.6100,22.8200,20.5800,22.7000,104.0100,0.0000,2.1300,2300
282973,2004,20050331,310.7800,410.9900,2.1700,302.4200,114.6200,54.2300,3.8500,3.8800,26.4700,234.1900,-105.3900,106.0600,100.1600,85.0700,340.8000,0.0000,26.4700,2300
282973,2005,20060331,587.9300,897.6600,8.3700,863.5200,147.8900,118.3300,26.5300,26.5800,90.8700,394.4400,33.2200,340.2000,307.8600,228.0000,1031.0900,25.8800,90.8700,2300
282973,2006,20070331,1955.2870,2531.2850,903.2500,1230.3730,285.3320,459.1870,37.9050,37.9410,175.3480,604.9840,-174.8540,550.4370,500.1440,403.1870,1631.2660,144.9200,175.3480,2300
282973,2007,20080331,2670.2000,3772.6970,773.3860,2085.7550,1021.3150,533.0180,57.6080,57.6080,234.6550,1520.7050,-342.5260,1139.7350,1043.0880,661.9120,2640.5900,175.0030,234.6550,2300
282973,2008,20090331,2440.6980,5086.5450,220.1280,2522.4870,1288.3260,1210.6080,79.7650,79.7650,137.2540,2006.6340,222.3200,2765.1490,2598.7030,909.9120,3044.8060,201.7070,137.2540,2300
282973,2009,20100331,3181.7550,6680.1430,343.3840,2837.8790,1208.2860,2375.2050,161.5400,161.5400,106.0360,2315.1910,297.9990,3786.3400,3468.4740,850.0110,3600.9920,234.6320,106.0360,2300
282973,2010,20110331,3608.0820,7781.7430,471.1230,3569.2770,1604.7420,2487.2730,261.9250,261.9250,-252.5430,2886.2570,293.5630,4730.4110,4164.7280,955.8880,4211.5840,272.6690,-252.5430,2300
282973,2011,20120331,1375.1710,6969.9940,90.1240,3733.1120,170.2070,3589.6220,286.5200,,-2009.7480,2047.8460,,,4712.5760,746.2910,2107.7210,319.6270,-2009.7480,2300
282973,2012,20120930,2100.9920,6937.8200,678.2420,4660.7820,1691.4200,4523.4500,411.5260,411.5260,-3276.2380,2313.3910,-1908.0020,5600.5520,4614.9950,616.7030,3089.2390,403.6940,-2184.1600,2300
282973,2012,20130331,1792.3960,6531.2830,74.6080,1301.9380,1697.4190,4617.0140,124.7690,124.7690,-552.4470,2368.6190,-663.7280,5614.2960,4496.2490,746.9110,1302.7850,147.7490,-552.4470,2300
282973,2013,20140331,1940.8510,2769.6180,133.0320,3503.1570,387.5810,3146.9230,248.9790,248.9790,-133.3450,689.6200,-494.0430,653.3890,510.6660,1007.0190,3339.0120,407.6090,-133.3450,2300
282973,2014,20150331,1661.8360,2230.9700,263.3690,1125.9990,386.1780,2954.2780,26.5470,26.5470,-390.2340,895.7350,-218.6350,604.8350,471.1380,695.3450,1750.3160,716.1330,-390.2340,2300
282973,2015,20160331,1259.7830,1914.0590,87.0320,1363.7760,366.0380,2936.0680,34.4660,34.4660,-186.7120,810.5200,-31.6640,750.3020,585.4510,567.3970,2345.4560,711.5240,-186.7120,2300
282973,2016,20170331,1031.5150,1549.8530,115.9120,1373.9950,356.1990,2282.3170,25.8380,25.8380,-383.5880,902.2910,621.0510,633.0870,446.6840,401.7500,2153.4100,717.6890,-383.5880,2300
282973,2017,20180331,606.7180,1116.6260,58.3520,1129.3130,0.0110,100.0970,20.9430,20.9430,-784.2490,434.2100,2223.8610,476.0110,433.6520,295.9760,1835.0480,665.5660,-784.2490,2300
282973,2018,20190331,654.7990,1151.9460,176.7480,955.4890,0.0000,350.4640,19.4390,19.4390,-415.1880,355.2130,175.2740,481.5250,429.5720,302.4170,1720.1890,558.4940,-415.1880,2300
282973,2019,20200331,462.0270,1191.4820,26.3280,794.6260,22.1170,517.6690,43.9060,43.9060,-524.2830,343.7290,143.4140,760.6320,680.5690,257.7000,1493.4900,548.9250,-524.2830,2300
282973,2020,20210331,483.8280,1216.0510,70.5350,669.6860,24.5990,573.8470,41.8190,41.8190,-529.9960,439.0350,48.4460,787.2880,683.6060,244.2090,1212.2230,408.2720,-529.9960,2300
282973,2021,20220331,681.4520,1608.2970,79.8600,1004.2310,51.3730,445.9140,38.3090,38.3090,-286.0140,590.7520,149.9070,983.1560,886.7290,358.7310,1775.7730,452.0660,-286.0140,2300
282977,2002,20030331,743.0610,953.9110,58.4650,750.4990,366.3610,232.4860,28.5710,,15.7230,514.0040,,493.1370,196.1560,246.5300,912.1810,117.8100,15.7230,2390
282977,2003,20040331,846.3510,1078.1030,78.1990,812.4930,384.3090,167.4030,27.9110,27.9110,27.2240,573.5440,25.9100,539.1130,217.0720,285.2300,1084.5900,231.1180,27.2240,2390
