gvkey,fyear,datadate,act,at,cogs,dltt,dp,oancf,ppegt,rect,sale,xsga,nicon
332952,2020,20210331,45.0240,93.2660,41.8910,1.1880,1.4130,7.1070,23.3850,10.6580,42.1180,10.1420,-15.4880
332952,2021,20220331,48.1930,101.4180,59.7880,1.3020,1.4880,-17.3830,27.5740,19.4730,67.9480,13.0290,-7.7940
338825,2014,20150331,0.0600,0.0920,0.0000,0.0000,0.0080,,0.0000,0.0000,0.0000,0.0000,
338825,2015,20160331,0.4220,0.4710,0.0000,0.0850,0.0080,,0.0000,0.0000,0.3750,0.3490,
338825,2016,20170331,1.2080,1.2490,3.6770,0.8840,0.0080,,0.0000,0.0000,4.6370,0.7040,
338825,2017,20180331,21.6850,21.7180,16.8210,0.8840,0.0080,,0.0000,20.5060,18.4610,0.0000,
338825,2018,20190331,3.1530,3.3780,3.5560,0.0000,0.0080,1.0570,0.0000,3.1070,6.0720,0.7030,
338825,2019,20200331,77.9510,79.7840,6.9930,17.4470,0.0180,-41.0710,0.5130,63.0300,11.6160,1.8570,
338825,2020,20210331,100.5230,104.7490,16.2100,21.2210,0.1090,-15.9970,0.5130,53.1600,28.4810,6.5560,0.5550
338825,2021,20220331,98.2840,102.9970,31.4370,12.6280,0.0820,12.5400,0.5130,40.6650,43.8980,4.5890,2.1850
341093,2000,20000630,68.3780,600.4780,5.6560,86.8690,4.8980,-13.0260,442.9310,42.6630,8.6070,34.6050,
341093,2001,20010630,67.6980,649.3970,3.2230,97.0690,4.8980,-10.3600,442.9110,41.0210,5.1160,33.7950,
341093,2002,20020630,68.6030,698.1090,2.5320,107.0360,4.8980,-9.3650,442.8000,40.9600,5.4760,33.1490,
341093,2003,20030630,68.9050,741.2790,2.7500,117.0520,4.8160,-10.1610,442.8010,40.5120,6.0640,33.4280,
341093,2004,20040630,17.4890,598.8640,2.2940,115.4600,4.1340,1.7720,430.4090,0.6630,4.6420,1.6150,
341093,2005,20050630,1.4350,144.1440,16.4990,9.3030,3.8770,21.6860,41.3530,0.5050,4.2350,7.7100,
341093,2006,20060630,5.5970,129.0000,1.5750,13.4170,2.0170,15.5070,45.4010,0.6370,1.4630,2.3320,
341093,2007,20070630,4.6500,120.4880,2.0250,17.3320,2.5720,-0.6920,71.6540,0.6650,9.1450,3.3690,
341093,2007,20080331,5.1800,120.9180,0.9610,16.6290,1.7170,0.7520,72.8050,0.5400,0.2170,2.6120,
341093,2008,20090331,4.4570,119.6010,4.6100,15.9510,2.5950,0.8480,72.9140,0.4490,0.5150,4.3150,
341093,2009,20100331,5.2480,119.2240,2.3460,15.9690,2.5980,1.7820,74.2690,0.8440,1.3950,5.7190,
341093,2010,20110331,4.3510,121.8710,2.7610,19.0320,2.7380,3.2720,81.3780,0.7380,2.3580,6.3670,
341093,2011,20120331,6.0780,90.7980,3.7810,21.1140,2.7380,31.9750,115.3920,3.4860,5.7390,7.1750,
341093,2012,20130331,32.9830,127.3990,2.2220,19.8780,3.7190,14.9260,128.4520,2.9920,1.3410,9.7230,
341093,2013,20140331,11.1340,188.7090,1.6510,5.2170,3.7070,101.0060,215.3900,7.4240,1.2730,10.6170,58.9010
341093,2014,20150331,11.8130,166.5060,4.4820,4.8310,8.0570,2.6830,217.0620,7.4210,1.5230,8.4550,-5.5580
341093,2015,20160331,14.5360,161.5440,5.6990,4.8840,7.8970,4.3240,216.8000,6.5830,2.0130,2.4230,-7.5740
341093,2016,20170331,16.5920,157.9390,1.7270,3.2690,5.7200,-1.6250,,11.7690,0.1220,1.9510,-0.4410
341093,2017,20180331,15.3790,157.6750,1.6930,12.2690,5.6480,-8.8610,215.6080,9.1590,0.5900,1.9020,-0.8200
341093,2018,20190331,20.6970,158.3440,3.7700,16.3720,5.4670,-3.2490,215.6080,13.6140,0.5250,2.1960,0.0880
341093,2019,20200331,28.7090,156.5660,3.3620,15.7400,5.2560,0.7690,215.6080,20.5640,0.0310,2.1880,-2.9830
341093,2020,20210331,30.2260,150.6980,2.2180,11.2830,5.1870,7.2120,214.3360,20.6210,0.1140,2.5900,3.1080
341093,2021,20220331,32.3550,147.6240,4.3570,6.1640,5.1950,4.3710,213.8610,24.7040,0.1280,1.6630,1.8850
341258,1999,20000331,5.1250,5.2110,2.3790,0.0000,0.0390,0.1000,0.4160,5.1250,2.6660,0.8050,
341258,2000,20010331,4.8350,4.8990,1.3720,0.4750,0.0240,-0.8990,0.4170,4.8350,1.6320,0.8240,
341258,2001,20020331,3.8610,3.9080,3.0790,0.0000,0.0150,0.6120,0.4180,1.8460,3.5420,0.7530,
341258,2002,20030331,3.2970,3.2970,1.5030,0.0000,0.0050,1.9950,0.0000,0.5530,1.5120,0.4070,
341258,2005,20060331,2.9470,3.1510,0.0000,0.0000,0.0100,-2.4430,0.0260,1.9570,0.0000,0.0890,
341258,2006,20070331,2.9520,3.2100,0.0000,0.0000,0.0060,0.3030,,0.0340,0.0000,0.0750,
341258,2007,20080331,1.2070,3.2560,0.0000,0.0070,0.0000,0.6130,0.0000,0.0550,0.0000,0.0870,
341258,2009,20100331,1.0990,8.2210,0.0000,0.0360,0.0000,,0.0000,0.5840,0.0000,0.2610,
341258,2010,20110331,1.1920,8.3030,0.0000,0.0000,0.0000,,0.0000,0.7940,0.0000,0.2010,
341258,2011,20120331,6.5990,17.1250,0.0000,0.0000,0.0080,,,1.4760,0.0000,0.3160,
341258,2012,20130331,1.0150,17.4290,0.0000,0.0000,0.0390,,,0.1160,0.0000,0.2780,
341258,2013,20140331,0.1640,17.7700,0.0000,0.0000,0.0840,,,0.0000,0.0000,0.2520,0.2560
341258,2014,20150331,0.2230,18.0600,0.0030,0.0000,0.0550,-0.2250,0.4570,0.1510,0.3770,0.3990,0.2540
341258,2015,20160331,0.7800,18.4610,0.0000,0.0000,0.0370,-0.0890,0.4570,0.3110,0.2060,0.7550,0.0440
341258,2016,20170331,0.6420,18.4940,0.0000,0.0000,0.0440,0.0180,0.5110,0.1520,0.2180,1.9560,0.1670
341258,2017,20180331,0.2950,30.0340,0.0010,0.0000,0.0560,,0.5100,0.0000,0.2080,0.2260,-0.0420
341258,2018,20190331,0.3050,31.1030,0.0000,0.0000,0.0430,0.4520,0.5110,0.0470,0.2220,0.0370,-0.2840
341258,2019,20200331,0.3710,26.6520,0.0500,0.0000,0.0320,-5.5570,0.5100,0.2590,0.4830,0.2490,-0.3770
341258,2020,20210331,0.1900,36.9870,0.0000,0.0000,0.0250,12.8020,0.5170,0.0130,0.1950,0.1640,-0.4810
341258,2021,20220331,0.1590,43.7120,0.0000,0.0000,0.0230,6.0960,,0.0000,0.2270,0.1550,-0.3780
341363,1999,20000331,,,106.0000,,0.6700,,,,115.5100,,
341363,2000,20010331,,,114.7630,,0.7100,,,,128.9400,18.0440,
341363,2001,20020331,,,104.2470,,0.7100,,,,107.5700,2.4630,
341363,2003,20040331,,,,,,,,,,0.5360,
341363,2004,20050331,,,1.8850,,,,,,1.9200,0.3210,
341363,2005,20060331,38.2030,135.8720,1.4370,14.8530,,,15.5770,18.5600,1.3040,0.3580,
341363,2006,20070331,30.1960,123.7850,1.8070,11.1650,0.6880,,15.5770,16.4430,1.8240,0.9300,
341363,2007,20080331,26.1070,114.0660,12.3650,0.5310,0.3810,,6.2330,9.8670,8.4710,8.3540,
341363,2008,20090331,27.3370,133.7570,0.0780,18.4310,0.3650,,6.1330,9.7960,,0.5360,
341363,2009,20100331,35.9710,121.8500,0.0020,25.9060,0.2210,,4.6110,16.8330,0.0000,0.6490,
341363,2010,20110331,37.5000,127.9620,33.4060,8.4060,0.2210,18.5830,4.6120,26.3970,34.3900,0.7430,
341363,2011,20120331,41.7880,116.0660,116.3230,8.4060,0.2240,-25.1710,5.2610,40.2550,118.1600,1.5010,
341363,2012,20130331,66.8400,173.3440,116.6890,7.8750,0.2240,45.1590,5.3870,53.1090,118.3230,1.0920,
341363,2013,20140331,90.9740,193.7100,136.4580,7.8750,0.2270,-16.9170,5.4770,88.6360,137.2090,1.2980,-0.4100
341363,2014,20150331,45.0730,134.0550,166.1000,8.6850,0.1350,-39.0690,6.6450,33.5490,168.5610,1.4470,0.9690
341363,2015,20160331,70.3250,152.4570,261.4990,0.5300,0.2320,25.2070,6.6450,17.9350,268.6580,1.1630,1.0830
341363,2016,20170331,93.3430,181.0510,313.7230,0.2200,0.2360,-41.4290,6.7080,77.1000,322.3280,1.2050,0.7690
341363,2017,20180331,103.6570,183.1660,297.8260,4.7350,0.6420,38.7160,13.2420,63.9500,302.7480,0.6620,1.0940
341363,2018,20190331,145.4490,202.1330,533.3470,6.0020,1.0160,-21.3810,13.2420,108.1880,543.4080,0.4110,4.4450
341363,2019,20200331,153.0460,228.7790,283.4470,4.8080,1.0170,17.9200,13.2420,107.3440,290.0640,0.5490,1.6780
341363,2020,20210331,193.5530,268.9690,449.2730,5.4800,1.0220,2.4680,13.3860,89.1380,456.3000,0.7140,2.4820
341363,2021,20220331,262.3840,321.5530,607.0460,10.9550,1.0380,-61.1060,13.3850,166.4900,617.5630,1.6720,2.6050
341909,2011,20120331,0.0000,0.0000,47.3600,0.0000,2.0360,,0.0000,0.0000,50.4210,0.0000,
341909,2012,20130331,0.0000,0.0000,50.1280,0.0000,1.8770,,0.0000,0.0000,52.1410,0.0000,
341909,2013,20140331,43.5730,55.6490,44.6460,2.1780,1.8540,,27.3110,16.7930,54.2500,3.3700,
341909,2014,20150331,42.7280,49.5700,36.0780,0.0000,1.8320,9.4600,14.1810,33.0650,44.8710,3.3260,
341909,2015,20160331,53.8700,60.1420,61.9820,0.0000,0.6750,20.0430,14.1810,42.2690,72.3470,5.2280,
341909,2016,20170331,62.6620,68.3920,59.9160,0.0000,0.5480,-0.1730,14.2380,52.7950,75.2040,6.2340,0.4130
341909,2017,20180331,88.2320,90.2350,102.1080,0.0000,0.3800,-3.7880,13.1560,76.0580,119.9460,8.6010,1.2470
341909,2018,20190331,160.7420,164.0550,198.2100,1.2640,0.4930,2.6970,13.1620,115.0210,225.5040,15.5110,2.9080
341909,2019,20200331,118.2310,120.9720,109.5690,2.6190,0.7320,0.5290,13.2390,71.9840,121.6920,5.5430,0.1830
341909,2020,20210331,122.3730,124.6240,188.2630,0.9200,0.5650,-2.8940,12.6010,73.7330,198.6490,3.5730,0.2090
341909,2021,20220331,113.3010,115.3040,71.0010,4.4780,0.5820,3.7310,12.8350,64.3980,61.8530,2.9280,-12.1140
347229,2012,20130331,3.2710,3.2850,2.2570,0.0500,,0.1430,,1.8580,5.9200,0.0600,
347229,2013,20140331,14.8680,15.2800,5.7850,2.7820,0.0360,-5.6800,0.3740,7.6390,18.9280,2.6860,
347229,2014,20150331,20.0460,20.5790,21.1100,6.2570,0.1210,-1.5640,0.4670,13.7960,48.0120,7.9790,
347229,2015,20160331,50.6980,53.1070,46.4250,11.1860,0.2340,-8.5100,2.4390,34.9170,141.8640,7.7660,
347229,2016,20170331,89.8420,99.3040,34.1170,6.4040,1.4070,,10.1560,41.6850,190.2750,15.0670,
347229,2017,20180331,198.7320,219.1080,63.0230,26.3850,3.3260,-27.0730,20.8220,72.0580,332.7550,38.1970,9.5570
347229,2018,20190331,259.2560,280.4900,116.5800,46.1470,4.6970,-3.0090,25.3140,71.6380,373.7170,58.6350,11.0550
347229,2019,20200331,329.1310,349.2930,158.3640,52.7970,3.8380,10.6510,26.9770,92.1920,468.7100,57.3300,8.5220
347229,2020,20210331,316.4480,338.3150,195.7510,22.1610,3.6380,16.8850,31.1050,87.9340,478.0950,43.8820,19.0420
347229,2021,20220331,359.3430,431.4800,290.1880,81.5320,13.2720,-31.8420,74.3720,115.9050,626.7920,45.9020,4.9760
352422,2017,20180331,5825.9380,9385.2520,2419.3200,0.0000,96.7100,523.9470,1621.8020,3170.9940,7580.8180,1897.2990,
352422,2018,20190331,7450.8320,11457.7300,2225.8540,0.0000,85.8450,1767.1250,1062.1850,3342.0480,8007.4230,2066.5560,
352422,2019,20200331,9314.8090,15915.5350,2512.2130,1696.6160,887.3350,2534.1400,4294.7120,3756.8870,9155.4880,1568.9540,
352422,2020,20210331,9751.2700,16256.5200,1475.3390,1396.5170,955.2930,2526.2040,4669.8690,3655.8060,5648.1630,947.5000,
352422,2021,20220331,10339.9500,17697.5700,2681.4800,1934.4800,943.5600,3510.1800,6036.2800,4124.2500,10408.4100,1447.1100,3149.1100
